transaction_date,month_name,month_id,day_name,day_number,transaction_count,product_sold,product_detail,product_type,product_category,store_location,time_bucket,total_revenue
2023-05-08,May,2023-May,Mon,2,1,1,English Breakfast Rg,Brewed Black tea,Tea,Hell's Kitchen,evening,5.00
2023-05-08,May,2023-May,Mon,2,1,1,Dark chocolate Lg,Hot chocolate,Drinking Chocolate,Lower Manhattan,evening,4.50
2023-05-08,May,2023-May,Mon,2,1,1,Ginger Scone,Scone,Bakery,Lower Manhattan,evening,3.25
2023-05-08,May,2023-May,Mon,2,1,1,Morning Sunrise Chai Rg,Brewed Chai tea,Tea,Lower Manhattan,evening,5.00
2023-05-08,May,2023-May,Mon,2,1,1,Peppermint Rg,Brewed herbal tea,Tea,Lower Manhattan,evening,2.50
2023-05-08,May,2023-May,Mon,2,1,1,Ethiopia Sm,Gourmet brewed coffee,Coffee,Hell's Kitchen,evening,2.20
2023-05-08,May,2023-May,Mon,2,2,2,Cappuccino Lg,Barista Espresso,Coffee,Lower Manhattan,evening,17.00
2023-05-08,May,2023-May,Mon,2,1,1,Carmel syrup,Regular syrup,Flavours,Lower Manhattan,evening,3.20
2023-05-08,May,2023-May,Mon,2,1,1,Almond Croissant,Pastry,Bakery,Lower Manhattan,evening,3.75
2023-05-08,May,2023-May,Mon,2,1,1,Brazilian Lg,Organic brewed coffee,Coffee,Hell's Kitchen,evening,7.00
2023-05-08,May,2023-May,Mon,2,2,2,Sustainably Grown Organic Rg,Hot chocolate,Drinking Chocolate,Astoria,evening,7.50
2023-05-08,May,2023-May,Mon,2,1,1,Traditional Blend Chai Rg,Brewed Chai tea,Tea,Astoria,evening,5.00
2023-05-08,May,2023-May,Mon,2,1,1,Latte,Barista Espresso,Coffee,Hell's Kitchen,evening,3.75
2023-05-08,May,2023-May,Mon,2,1,1,Chocolate syrup,Regular syrup,Flavours,Hell's Kitchen,evening,0.80
2023-05-08,May,2023-May,Mon,2,1,1,Columbian Medium Roast,Gourmet Beans,Coffee beans,Hell's Kitchen,evening,15.00
2023-05-08,May,2023-May,Mon,2,1,1,Lemon Grass Lg,Brewed herbal tea,Tea,Lower Manhattan,evening,3.00
2023-05-08,May,2023-May,Mon,2,2,2,Jamaican Coffee River Sm,Premium brewed coffee,Coffee,Hell's Kitchen,evening,7.35
2023-05-08,May,2023-May,Mon,2,1,1,Espresso shot,Barista Espresso,Coffee,Hell's Kitchen,evening,6.00
2023-05-08,May,2023-May,Mon,2,1,1,Hazelnut syrup,Regular syrup,Flavours,Hell's Kitchen,evening,1.60
2023-05-08,May,2023-May,Mon,2,2,2,Ginger Biscotti,Biscotti,Bakery,Lower Manhattan,evening,7.00
2023-05-08,May,2023-May,Mon,2,1,1,Espresso shot,Barista Espresso,Coffee,Astoria,evening,3.00
2023-05-08,May,2023-May,Mon,2,1,1,Ethiopia Sm,Gourmet brewed coffee,Coffee,Lower Manhattan,evening,4.40
2023-05-08,May,2023-May,Mon,2,1,1,Sustainably Grown Organic Lg,Hot chocolate,Drinking Chocolate,Astoria,evening,9.50
2023-05-08,May,2023-May,Mon,2,1,1,Serenity Green Tea Lg,Brewed Green tea,Tea,Lower Manhattan,evening,3.00
2023-05-08,May,2023-May,Mon,2,1,1,Lemon Grass Lg,Brewed herbal tea,Tea,Hell's Kitchen,evening,3.00
2023-05-08,May,2023-May,Mon,2,1,1,Traditional Blend Chai Lg,Brewed Chai tea,Tea,Lower Manhattan,evening,3.00
2023-05-08,May,2023-May,Mon,2,1,1,Dark chocolate,Drinking Chocolate,Packaged Chocolate,Astoria,evening,6.40
2023-05-08,May,2023-May,Mon,2,1,1,Sugar Free Vanilla syrup,Sugar free syrup,Flavours,Lower Manhattan,evening,1.60
2023-05-08,May,2023-May,Mon,2,1,1,Dark chocolate Rg,Hot chocolate,Drinking Chocolate,Astoria,evening,7.00
2023-05-08,May,2023-May,Mon,2,1,1,Ginger Biscotti,Biscotti,Bakery,Astoria,evening,7.00
2023-05-08,May,2023-May,Mon,2,1,1,Brazilian Sm,Organic brewed coffee,Coffee,Astoria,evening,4.40
2023-05-08,May,2023-May,Mon,2,1,1,Our Old Time Diner Blend Sm,Drip coffee,Coffee,Astoria,evening,2.00
2023-05-08,May,2023-May,Mon,2,1,1,Hazelnut Biscotti,Biscotti,Bakery,Astoria,evening,6.50
2023-05-08,May,2023-May,Mon,2,1,1,Hazelnut syrup,Regular syrup,Flavours,Lower Manhattan,evening,3.20
2023-05-08,May,2023-May,Mon,2,1,1,Jamaican Coffee River Lg,Premium brewed coffee,Coffee,Astoria,evening,7.50
2023-05-08,May,2023-May,Mon,2,1,1,Spicy Eye Opener Chai Rg,Brewed Chai tea,Tea,Lower Manhattan,evening,5.10
2023-05-08,May,2023-May,Mon,2,1,1,Ginger Scone,Scone,Bakery,Astoria,evening,6.50
2023-05-08,May,2023-May,Mon,2,1,1,Jamaican Coffee River Sm,Premium brewed coffee,Coffee,Astoria,evening,2.45
2023-05-08,May,2023-May,Mon,2,1,1,Cappuccino Lg,Barista Espresso,Coffee,Astoria,evening,8.50
2023-05-08,May,2023-May,Mon,2,1,1,Our Old Time Diner Blend,House blend Beans,Coffee beans,Astoria,evening,18.00
2023-05-08,May,2023-May,Mon,2,1,1,Columbian Medium Roast Rg,Gourmet brewed coffee,Coffee,Hell's Kitchen,evening,5.00
2023-05-08,May,2023-May,Mon,2,1,1,Peppermint Lg,Brewed herbal tea,Tea,Astoria,evening,3.00
2023-05-08,May,2023-May,Mon,2,1,1,I Need My Bean! Latte cup,Housewares,Branded,Astoria,evening,14.00
2023-05-08,May,2023-May,Mon,2,1,1,Columbian Medium Roast Sm,Gourmet brewed coffee,Coffee,Astoria,evening,2.00
2023-05-08,May,2023-May,Mon,2,1,1,Dark chocolate Lg,Hot chocolate,Drinking Chocolate,Hell's Kitchen,evening,9.00
2023-05-08,May,2023-May,Mon,2,1,1,Peppermint,Herbal tea,Loose Tea,Astoria,evening,8.95
2023-05-08,May,2023-May,Mon,2,1,1,Traditional Blend Chai Lg,Brewed Chai tea,Tea,Hell's Kitchen,evening,3.00
2023-05-08,May,2023-May,Mon,2,1,1,Spicy Eye Opener Chai Lg,Brewed Chai tea,Tea,Lower Manhattan,evening,6.20
2023-05-08,May,2023-May,Mon,2,1,1,English Breakfast Lg,Brewed Black tea,Tea,Lower Manhattan,night,3.00
2023-05-08,May,2023-May,Mon,2,1,1,Lemon Grass Rg,Brewed herbal tea,Tea,Lower Manhattan,night,5.00
2023-05-08,May,2023-May,Mon,2,1,1,Jamaican Coffee River Rg,Premium brewed coffee,Coffee,Lower Manhattan,night,3.10
2023-05-08,May,2023-May,Mon,2,1,1,Serenity Green Tea Lg,Brewed Green tea,Tea,Lower Manhattan,night,6.00
2023-05-08,May,2023-May,Mon,2,1,1,Earl Grey Lg,Brewed Black tea,Tea,Lower Manhattan,night,6.00
2023-05-08,May,2023-May,Mon,2,1,1,Earl Grey Rg,Brewed Black tea,Tea,Lower Manhattan,night,5.00
2023-05-08,May,2023-May,Mon,2,1,1,Jumbo Savory Scone,Scone,Bakery,Lower Manhattan,night,3.75
2023-05-08,May,2023-May,Mon,2,1,1,Jamaican Coffee River Sm,Premium brewed coffee,Coffee,Lower Manhattan,night,2.45
2023-05-09,May,2023-May,Tue,3,3,3,Ethiopia Sm,Gourmet brewed coffee,Coffee,Hell's Kitchen,morning,8.80
2023-05-09,May,2023-May,Tue,3,8,8,Serenity Green Tea Lg,Brewed Green tea,Tea,Hell's Kitchen,morning,39.00
2023-05-09,May,2023-May,Tue,3,3,3,Jamaican Coffee River Sm,Premium brewed coffee,Coffee,Hell's Kitchen,morning,9.80
2023-05-09,May,2023-May,Tue,3,6,6,Chocolate Chip Biscotti,Biscotti,Bakery,Hell's Kitchen,morning,21.00
2023-05-09,May,2023-May,Tue,3,5,5,Ginger Biscotti,Biscotti,Bakery,Hell's Kitchen,morning,17.50
2023-05-09,May,2023-May,Tue,3,7,7,Sustainably Grown Organic Lg,Hot chocolate,Drinking Chocolate,Hell's Kitchen,morning,57.00
2023-05-09,May,2023-May,Tue,3,5,5,Espresso shot,Barista Espresso,Coffee,Hell's Kitchen,morning,24.00
2023-05-09,May,2023-May,Tue,3,8,8,Hazelnut syrup,Regular syrup,Flavours,Hell's Kitchen,morning,6.40
2023-05-09,May,2023-May,Tue,3,14,14,Jamaican Coffee River Rg,Premium brewed coffee,Coffee,Hell's Kitchen,morning,58.90
2023-05-09,May,2023-May,Tue,3,3,3,Scottish Cream Scone ,Scone,Bakery,Hell's Kitchen,morning,13.50
2023-05-09,May,2023-May,Tue,3,9,9,Brazilian Rg,Organic brewed coffee,Coffee,Hell's Kitchen,morning,36.00
2023-05-09,May,2023-May,Tue,3,9,9,Serenity Green Tea Rg,Brewed Green tea,Tea,Hell's Kitchen,morning,32.50
2023-05-09,May,2023-May,Tue,3,6,6,Columbian Medium Roast Rg,Gourmet brewed coffee,Coffee,Hell's Kitchen,morning,25.00
2023-05-09,May,2023-May,Tue,3,5,5,Spicy Eye Opener Chai Rg,Brewed Chai tea,Tea,Hell's Kitchen,morning,22.95
2023-05-09,May,2023-May,Tue,3,4,4,Traditional Blend Chai Lg,Brewed Chai tea,Tea,Hell's Kitchen,morning,18.00
2023-05-09,May,2023-May,Tue,3,6,6,Earl Grey Lg,Brewed Black tea,Tea,Hell's Kitchen,morning,27.00
2023-05-09,May,2023-May,Tue,3,6,6,Jamaican Coffee River Lg,Premium brewed coffee,Coffee,Astoria,morning,26.25
2023-05-09,May,2023-May,Tue,3,2,2,Morning Sunrise Chai Rg,Brewed Chai tea,Tea,Astoria,morning,5.00
2023-05-09,May,2023-May,Tue,3,4,4,Our Old Time Diner Blend Rg,Drip coffee,Coffee,Hell's Kitchen,morning,17.50
2023-05-09,May,2023-May,Tue,3,3,3,Cappuccino,Barista Espresso,Coffee,Astoria,morning,18.75
2023-05-09,May,2023-May,Tue,3,3,3,Sugar Free Vanilla syrup,Sugar free syrup,Flavours,Astoria,morning,4.80
2023-05-09,May,2023-May,Tue,3,2,2,Jumbo Savory Scone,Scone,Bakery,Astoria,morning,7.50
2023-05-09,May,2023-May,Tue,3,6,6,Cappuccino,Barista Espresso,Coffee,Hell's Kitchen,morning,37.50
2023-05-09,May,2023-May,Tue,3,12,12,Sugar Free Vanilla syrup,Sugar free syrup,Flavours,Hell's Kitchen,morning,13.60
2023-05-09,May,2023-May,Tue,3,6,6,Croissant,Pastry,Bakery,Hell's Kitchen,morning,21.00
2023-05-09,May,2023-May,Tue,3,6,6,Dark chocolate Rg,Hot chocolate,Drinking Chocolate,Hell's Kitchen,morning,24.50
2023-05-09,May,2023-May,Tue,3,12,12,Chocolate Croissant,Pastry,Bakery,Hell's Kitchen,morning,45.00
2023-05-09,May,2023-May,Tue,3,6,6,Traditional Blend Chai Rg,Brewed Chai tea,Tea,Hell's Kitchen,morning,20.00
2023-05-09,May,2023-May,Tue,3,4,4,Hazelnut Biscotti,Biscotti,Bakery,Hell's Kitchen,morning,13.00
2023-05-09,May,2023-May,Tue,3,4,4,Peppermint Rg,Brewed herbal tea,Tea,Hell's Kitchen,morning,12.50
2023-05-09,May,2023-May,Tue,3,6,6,Traditional Blend Chai Rg,Brewed Chai tea,Tea,Astoria,morning,25.00
2023-05-09,May,2023-May,Tue,3,9,9,Serenity Green Tea Lg,Brewed Green tea,Tea,Astoria,morning,42.00
2023-05-09,May,2023-May,Tue,3,3,3,Latte Rg,Barista Espresso,Coffee,Astoria,morning,12.75
2023-05-09,May,2023-May,Tue,3,2,2,Carmel syrup,Regular syrup,Flavours,Astoria,morning,2.40
2023-05-09,May,2023-May,Tue,3,3,3,Scottish Cream Scone ,Scone,Bakery,Astoria,morning,18.00
2023-05-09,May,2023-May,Tue,3,10,10,Latte Rg,Barista Espresso,Coffee,Hell's Kitchen,morning,68.00
2023-05-09,May,2023-May,Tue,3,3,3,Jumbo Savory Scone,Scone,Bakery,Hell's Kitchen,morning,11.25
2023-05-09,May,2023-May,Tue,3,7,7,Morning Sunrise Chai Lg,Brewed Chai tea,Tea,Hell's Kitchen,morning,40.00
2023-05-09,May,2023-May,Tue,3,1,1,Sustainably Grown Organic,Organic Chocolate,Packaged Chocolate,Hell's Kitchen,morning,7.60
2023-05-09,May,2023-May,Tue,3,5,5,Spicy Eye Opener Chai Lg,Brewed Chai tea,Tea,Hell's Kitchen,morning,21.70
2023-05-09,May,2023-May,Tue,3,2,2,Sustainably Grown Organic Lg,Hot chocolate,Drinking Chocolate,Astoria,morning,14.25
2023-05-09,May,2023-May,Tue,3,9,9,Latte,Barista Espresso,Coffee,Astoria,morning,41.25
2023-05-09,May,2023-May,Tue,3,5,5,Morning Sunrise Chai Lg,Brewed Chai tea,Tea,Astoria,morning,24.00
2023-05-09,May,2023-May,Tue,3,9,9,Our Old Time Diner Blend Lg,Drip coffee,Coffee,Astoria,morning,36.00
2023-05-09,May,2023-May,Tue,3,4,4,Jamaican Coffee River Sm,Premium brewed coffee,Coffee,Astoria,morning,12.25
2023-05-09,May,2023-May,Tue,3,6,6,Sustainably Grown Organic Rg,Hot chocolate,Drinking Chocolate,Astoria,morning,26.25
2023-05-09,May,2023-May,Tue,3,4,4,Ouro Brasileiro shot,Barista Espresso,Coffee,Hell's Kitchen,morning,21.00
2023-05-09,May,2023-May,Tue,3,2,2,Cappuccino Lg,Barista Espresso,Coffee,Hell's Kitchen,morning,8.50
2023-05-09,May,2023-May,Tue,3,5,5,Brazilian Rg,Organic brewed coffee,Coffee,Astoria,morning,18.00
2023-05-09,May,2023-May,Tue,3,6,6,Our Old Time Diner Blend Lg,Drip coffee,Coffee,Hell's Kitchen,morning,30.00
2023-05-09,May,2023-May,Tue,3,4,4,Our Old Time Diner Blend Rg,Drip coffee,Coffee,Astoria,morning,10.00
2023-05-09,May,2023-May,Tue,3,7,7,Ethiopia Lg,Gourmet brewed coffee,Coffee,Hell's Kitchen,morning,42.00
2023-05-09,May,2023-May,Tue,3,6,6,Earl Grey Rg,Brewed Black tea,Tea,Astoria,morning,17.50
2023-05-09,May,2023-May,Tue,3,3,3,Morning Sunrise Chai Rg,Brewed Chai tea,Tea,Hell's Kitchen,morning,12.50
2023-05-09,May,2023-May,Tue,3,4,4,Columbian Medium Roast Sm,Gourmet brewed coffee,Coffee,Hell's Kitchen,morning,8.00
2023-05-09,May,2023-May,Tue,3,4,4,Espresso shot,Barista Espresso,Coffee,Astoria,morning,21.00
2023-05-09,May,2023-May,Tue,3,4,4,Columbian Medium Roast Sm,Gourmet brewed coffee,Coffee,Astoria,morning,8.00
2023-05-09,May,2023-May,Tue,3,6,6,Latte Rg,Barista Espresso,Coffee,Lower Manhattan,morning,42.50
2023-05-09,May,2023-May,Tue,3,5,5,Lemon Grass Rg,Brewed herbal tea,Tea,Hell's Kitchen,morning,20.00
2023-05-09,May,2023-May,Tue,3,5,5,Brazilian Rg,Organic brewed coffee,Coffee,Lower Manhattan,morning,18.00
2023-05-09,May,2023-May,Tue,3,7,7,Dark chocolate Lg,Hot chocolate,Drinking Chocolate,Lower Manhattan,morning,45.00
2023-05-09,May,2023-May,Tue,3,2,2,I Need My Bean! T-shirt,Clothing,Branded,Lower Manhattan,morning,56.00
2023-05-09,May,2023-May,Tue,3,7,7,Spicy Eye Opener Chai Rg,Brewed Chai tea,Tea,Lower Manhattan,morning,28.05
2023-05-09,May,2023-May,Tue,3,1,1,Ginger Scone,Scone,Bakery,Astoria,morning,3.25
2023-05-09,May,2023-May,Tue,3,5,5,Chocolate Croissant,Pastry,Bakery,Lower Manhattan,morning,20.63
2023-05-09,May,2023-May,Tue,3,4,4,Espresso shot,Barista Espresso,Coffee,Lower Manhattan,morning,18.00
2023-05-09,May,2023-May,Tue,3,1,1,Sugar Free Vanilla syrup,Sugar free syrup,Flavours,Lower Manhattan,morning,1.60
2023-05-09,May,2023-May,Tue,3,2,2,Spicy Eye Opener Chai,Chai tea,Loose Tea,Lower Manhattan,morning,21.90
2023-05-09,May,2023-May,Tue,3,4,4,Sustainably Grown Organic Rg,Hot chocolate,Drinking Chocolate,Hell's Kitchen,morning,26.25
2023-05-09,May,2023-May,Tue,3,2,2,English Breakfast Lg,Brewed Black tea,Tea,Hell's Kitchen,morning,12.00
2023-05-09,May,2023-May,Tue,3,5,5,Our Old Time Diner Blend Sm,Drip coffee,Coffee,Astoria,morning,10.00
2023-05-09,May,2023-May,Tue,3,1,1,Dark chocolate Rg,Hot chocolate,Drinking Chocolate,Astoria,morning,3.50
2023-05-09,May,2023-May,Tue,3,5,5,Our Old Time Diner Blend Sm,Drip coffee,Coffee,Lower Manhattan,morning,14.00
2023-05-09,May,2023-May,Tue,3,7,7,Chocolate Croissant,Pastry,Bakery,Astoria,morning,26.25
2023-05-09,May,2023-May,Tue,3,2,2,Jamaican Coffee River Rg,Premium brewed coffee,Coffee,Lower Manhattan,morning,12.40
2023-05-09,May,2023-May,Tue,3,7,7,Lemon Grass Rg,Brewed herbal tea,Tea,Lower Manhattan,morning,27.50
2023-05-09,May,2023-May,Tue,3,3,3,Traditional Blend Chai Rg,Brewed Chai tea,Tea,Lower Manhattan,morning,10.00
2023-05-09,May,2023-May,Tue,3,4,4,Columbian Medium Roast Sm,Gourmet brewed coffee,Coffee,Lower Manhattan,morning,12.00
2023-05-09,May,2023-May,Tue,3,4,4,Chocolate Chip Biscotti,Biscotti,Bakery,Lower Manhattan,morning,17.52
2023-05-09,May,2023-May,Tue,3,10,10,Latte,Barista Espresso,Coffee,Lower Manhattan,morning,48.75
2023-05-09,May,2023-May,Tue,3,7,7,Jamaican Coffee River Sm,Premium brewed coffee,Coffee,Lower Manhattan,morning,26.95
2023-05-09,May,2023-May,Tue,3,5,5,Cranberry Scone,Scone,Bakery,Lower Manhattan,morning,20.30
2023-05-09,May,2023-May,Tue,3,4,4,Jamaican Coffee River Lg,Premium brewed coffee,Coffee,Hell's Kitchen,morning,26.25
2023-05-09,May,2023-May,Tue,3,4,4,Columbian Medium Roast Rg,Gourmet brewed coffee,Coffee,Lower Manhattan,morning,17.50
2023-05-09,May,2023-May,Tue,3,4,4,Brazilian Sm,Organic brewed coffee,Coffee,Astoria,morning,13.20
2023-05-09,May,2023-May,Tue,3,7,7,Serenity Green Tea Lg,Brewed Green tea,Tea,Lower Manhattan,morning,33.00
2023-05-09,May,2023-May,Tue,3,4,4,Cappuccino Lg,Barista Espresso,Coffee,Astoria,morning,21.25
2023-05-09,May,2023-May,Tue,3,4,4,English Breakfast Rg,Brewed Black tea,Tea,Hell's Kitchen,morning,12.50
2023-05-09,May,2023-May,Tue,3,1,1,Oatmeal Scone,Scone,Bakery,Hell's Kitchen,morning,3.00
2023-05-09,May,2023-May,Tue,3,5,5,Earl Grey Rg,Brewed Black tea,Tea,Hell's Kitchen,morning,17.50
2023-05-09,May,2023-May,Tue,3,7,7,Brazilian Sm,Organic brewed coffee,Coffee,Lower Manhattan,morning,24.20
2023-05-09,May,2023-May,Tue,3,4,4,Hazelnut Biscotti,Biscotti,Bakery,Lower Manhattan,morning,16.24
2023-05-09,May,2023-May,Tue,3,3,3,Peppermint Lg,Brewed herbal tea,Tea,Hell's Kitchen,morning,15.00
2023-05-09,May,2023-May,Tue,3,1,1,Ethiopia,Gourmet Beans,Coffee beans,Astoria,morning,21.00
2023-05-09,May,2023-May,Tue,3,5,5,Spicy Eye Opener Chai Lg,Brewed Chai tea,Tea,Lower Manhattan,morning,21.70
2023-05-09,May,2023-May,Tue,3,9,9,Peppermint Rg,Brewed herbal tea,Tea,Lower Manhattan,morning,30.00
2023-05-09,May,2023-May,Tue,3,3,3,I Need My Bean! Latte cup,Housewares,Branded,Lower Manhattan,morning,42.00
2023-05-09,May,2023-May,Tue,3,3,3,Jamaican Coffee River Rg,Premium brewed coffee,Coffee,Astoria,morning,18.60
2023-05-09,May,2023-May,Tue,3,2,2,Ginger Biscotti,Biscotti,Bakery,Astoria,morning,7.00
2023-05-09,May,2023-May,Tue,3,7,7,Lemon Grass Lg,Brewed herbal tea,Tea,Hell's Kitchen,morning,27.00
2023-05-09,May,2023-May,Tue,3,5,5,Columbian Medium Roast Rg,Gourmet brewed coffee,Coffee,Astoria,morning,17.50
2023-05-09,May,2023-May,Tue,3,2,2,Brazilian Lg,Organic brewed coffee,Coffee,Hell's Kitchen,morning,7.00
2023-05-09,May,2023-May,Tue,3,5,5,Ethiopia Sm,Gourmet brewed coffee,Coffee,Lower Manhattan,morning,22.00
2023-05-09,May,2023-May,Tue,3,4,4,Croissant,Pastry,Bakery,Lower Manhattan,morning,17.52
2023-05-09,May,2023-May,Tue,3,4,4,Dark chocolate Lg,Hot chocolate,Drinking Chocolate,Astoria,morning,22.50
2023-05-09,May,2023-May,Tue,3,5,5,Cranberry Scone,Scone,Bakery,Astoria,morning,16.25
2023-05-09,May,2023-May,Tue,3,5,5,Latte,Barista Espresso,Coffee,Hell's Kitchen,morning,30.00
2023-05-09,May,2023-May,Tue,3,6,6,Sustainably Grown Organic Lg,Hot chocolate,Drinking Chocolate,Lower Manhattan,morning,47.50
2023-05-09,May,2023-May,Tue,3,1,1,Almond Croissant,Pastry,Bakery,Lower Manhattan,morning,4.69
2023-05-09,May,2023-May,Tue,3,4,4,Columbian Medium Roast Lg,Gourmet brewed coffee,Coffee,Hell's Kitchen,morning,21.00
2023-05-09,May,2023-May,Tue,3,2,2,English Breakfast Rg,Brewed Black tea,Tea,Lower Manhattan,morning,5.00
2023-05-09,May,2023-May,Tue,3,1,1,Peppermint,Herbal tea,Loose Tea,Hell's Kitchen,morning,8.95
2023-05-09,May,2023-May,Tue,3,6,6,Traditional Blend Chai Lg,Brewed Chai tea,Tea,Astoria,morning,24.00
2023-05-09,May,2023-May,Tue,3,1,1,Spicy Eye Opener Chai Rg,Brewed Chai tea,Tea,Astoria,morning,2.55
2023-05-09,May,2023-May,Tue,3,4,4,Lemon Grass Rg,Brewed herbal tea,Tea,Astoria,morning,15.00
2023-05-09,May,2023-May,Tue,3,3,3,Serenity Green Tea Rg,Brewed Green tea,Tea,Astoria,morning,7.50
2023-05-09,May,2023-May,Tue,3,2,2,Our Old Time Diner Blend,House blend Beans,Coffee beans,Hell's Kitchen,morning,36.00
2023-05-09,May,2023-May,Tue,3,4,4,Croissant,Pastry,Bakery,Astoria,morning,14.00
2023-05-09,May,2023-May,Tue,3,4,4,Jamaican Coffee River Lg,Premium brewed coffee,Coffee,Lower Manhattan,morning,18.75
2023-05-09,May,2023-May,Tue,3,3,3,Peppermint Rg,Brewed herbal tea,Tea,Astoria,morning,10.00
2023-05-09,May,2023-May,Tue,3,3,3,Chocolate Chip Biscotti,Biscotti,Bakery,Astoria,morning,10.50
2023-05-09,May,2023-May,Tue,3,2,2,Hazelnut Biscotti,Biscotti,Bakery,Astoria,morning,6.50
2023-05-09,May,2023-May,Tue,3,5,5,Ethiopia Lg,Gourmet brewed coffee,Coffee,Astoria,morning,17.50
2023-05-09,May,2023-May,Tue,3,6,6,English Breakfast Lg,Brewed Black tea,Tea,Astoria,morning,24.00
2023-05-09,May,2023-May,Tue,3,4,4,Brazilian Sm,Organic brewed coffee,Coffee,Hell's Kitchen,morning,11.00
2023-05-09,May,2023-May,Tue,3,4,4,Earl Grey Lg,Brewed Black tea,Tea,Astoria,morning,12.00
2023-05-09,May,2023-May,Tue,3,6,6,Traditional Blend Chai Lg,Brewed Chai tea,Tea,Lower Manhattan,morning,21.00
2023-05-09,May,2023-May,Tue,3,3,3,Chili Mayan,Drinking Chocolate,Packaged Chocolate,Lower Manhattan,morning,39.99
2023-05-09,May,2023-May,Tue,3,2,2,Oatmeal Scone,Scone,Bakery,Lower Manhattan,morning,6.00
2023-05-09,May,2023-May,Tue,3,1,1,Morning Sunrise Chai,Chai tea,Loose Tea,Astoria,morning,9.50
2023-05-09,May,2023-May,Tue,3,4,4,Earl Grey Rg,Brewed Black tea,Tea,Lower Manhattan,morning,12.50
2023-05-09,May,2023-May,Tue,3,3,3,Peppermint Lg,Brewed herbal tea,Tea,Astoria,morning,9.00
2023-05-09,May,2023-May,Tue,3,4,4,Our Old Time Diner Blend Rg,Drip coffee,Coffee,Lower Manhattan,morning,10.00
2023-05-09,May,2023-May,Tue,3,1,1,Peppermint,Herbal tea,Loose Tea,Lower Manhattan,morning,8.95
2023-05-09,May,2023-May,Tue,3,4,4,Columbian Medium Roast Lg,Gourmet brewed coffee,Coffee,Lower Manhattan,morning,18.00
2023-05-09,May,2023-May,Tue,3,5,5,Ginger Scone,Scone,Bakery,Lower Manhattan,morning,20.30
2023-05-09,May,2023-May,Tue,3,6,6,Our Old Time Diner Blend Sm,Drip coffee,Coffee,Hell's Kitchen,morning,20.00
2023-05-09,May,2023-May,Tue,3,4,4,Our Old Time Diner Blend Lg,Drip coffee,Coffee,Lower Manhattan,morning,18.00
2023-05-09,May,2023-May,Tue,3,1,1,Cranberry Scone,Scone,Bakery,Hell's Kitchen,morning,3.25
2023-05-09,May,2023-May,Tue,3,2,2,Dark chocolate,Drinking Chocolate,Packaged Chocolate,Hell's Kitchen,morning,12.80
2023-05-09,May,2023-May,Tue,3,9,9,Cappuccino Lg,Barista Espresso,Coffee,Lower Manhattan,morning,59.50
2023-05-09,May,2023-May,Tue,3,1,1,Brazilian - Organic,Organic Beans,Coffee beans,Lower Manhattan,morning,18.00
2023-05-09,May,2023-May,Tue,3,5,5,Lemon Grass Lg,Brewed herbal tea,Tea,Lower Manhattan,morning,24.00
2023-05-09,May,2023-May,Tue,3,5,5,Ethiopia Lg,Gourmet brewed coffee,Coffee,Lower Manhattan,morning,28.00
2023-05-09,May,2023-May,Tue,3,1,1,Peppermint,Herbal tea,Loose Tea,Astoria,morning,8.95
2023-05-09,May,2023-May,Tue,3,3,3,Scottish Cream Scone ,Scone,Bakery,Lower Manhattan,morning,16.89
2023-05-09,May,2023-May,Tue,3,2,2,Earl Grey Lg,Brewed Black tea,Tea,Lower Manhattan,morning,9.00
2023-05-09,May,2023-May,Tue,3,5,5,Cappuccino,Barista Espresso,Coffee,Lower Manhattan,morning,22.50
2023-05-09,May,2023-May,Tue,3,2,2,Columbian Medium Roast Lg,Gourmet brewed coffee,Coffee,Astoria,morning,9.00
2023-05-09,May,2023-May,Tue,3,5,5,Ethiopia Rg,Gourmet brewed coffee,Coffee,Hell's Kitchen,morning,24.00
2023-05-09,May,2023-May,Tue,3,8,8,Carmel syrup,Regular syrup,Flavours,Hell's Kitchen,morning,8.80
2023-05-09,May,2023-May,Tue,3,2,2,Peppermint Lg,Brewed herbal tea,Tea,Lower Manhattan,morning,6.00
2023-05-09,May,2023-May,Tue,3,2,2,English Breakfast Rg,Brewed Black tea,Tea,Astoria,morning,7.50
2023-05-09,May,2023-May,Tue,3,4,4,Dark chocolate Lg,Hot chocolate,Drinking Chocolate,Hell's Kitchen,morning,36.00
2023-05-09,May,2023-May,Tue,3,1,1,Traditional Blend Chai,Chai tea,Loose Tea,Hell's Kitchen,morning,8.95
2023-05-09,May,2023-May,Tue,3,2,2,Lemon Grass Lg,Brewed herbal tea,Tea,Astoria,morning,6.00
2023-05-09,May,2023-May,Tue,3,2,2,Sustainably Grown Organic Rg,Hot chocolate,Drinking Chocolate,Lower Manhattan,morning,11.25
2023-05-09,May,2023-May,Tue,3,2,2,Ethiopia Rg,Gourmet brewed coffee,Coffee,Lower Manhattan,morning,12.00
2023-05-09,May,2023-May,Tue,3,3,3,Morning Sunrise Chai Rg,Brewed Chai tea,Tea,Lower Manhattan,morning,10.00
2023-05-09,May,2023-May,Tue,3,2,2,Organic Decaf Blend,Organic Beans,Coffee beans,Hell's Kitchen,morning,45.00
2023-05-09,May,2023-May,Tue,3,1,1,Dark chocolate Rg,Hot chocolate,Drinking Chocolate,Lower Manhattan,morning,3.50
